x,y,area_m2,posterior_mass
1074.6798723239376,-3.1058257411181023,87.26445529069849,0.003472316199218341
1087.996107420964,-34.805210728489016,87.26445529069852,0.003472316199218342
1088.1801824738366,-28.474952646702505,87.26445529069922,0.0034723161992183697
1088.3274266706535,-22.14373079356726,87.26445529070003,0.003472316199218402
1088.4378350277452,-15.811759457419427,87.26445529069957,0.003472316199218384
1088.5114038081995,-9.479252951962366,87.26445529069959,0.0034723161992183844
1088.5481305219864,-3.1464256090129363,87.26445529069979,0.0034723161992183922
1101.6829043278465,-35.24355542844951,87.26445529070125,0.003472316199218451
1101.8692979288132,-28.833663820978686,87.26445529070111,0.003472316199218445
1102.0183973480277,-22.422796301118662,87.26445529070006,0.003472316199218403
1102.1301975390286,-16.011169852915483,87.26445529070031,0.0034723161992184135
1102.2046947177946,-9.599001486102098,87.26445529070071,0.003472316199218429
1102.2418863628732,-3.1865082287533872,87.26445529070037,0.0034723161992184157
1115.201711430905,-35.67651394515583,87.26445529069775,0.0034723161992183116
1115.3903950875142,-29.187966222700865,87.26445529069785,0.0034723161992183155
1115.5413269234696,-22.6984305960368,87.26445529069882,0.003472316199218354
1115.6545018302895,-16.20812671183282,87.26445529069889,0.0034723161992183567
1115.7299159774238,-9.717274242760746,87.26445529069795,0.0034723161992183194
1115.7675668123838,-3.226092880059976,87.26445529069778,0.0034723161992183125
1128.558567473503,-36.104280106725355,87.26445529069926,0.0034723161992183714
1128.749513718748,-29.538018544919616,87.26445529069989,0.003472316199218396
